ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern1,pattern2,pattern3,pattern4,pattern5
g5730.t1,0,0,0,1,0,1,1,1,0,1
g5731.t1,1,1,1,1,0,0,1,1,0,1
g5732.t1,1,1,1,0,0,0,1,1,0,1
g5733.t1,0,0,0,1,0,0,1,1,1,1
g5734.t1,1,1,1,1,0,0,1,1,0,1
g5735.t1,1,1,1,0,0,0,1,1,0,1
g5736.t1,1,1,1,1,0,0,1,1,0,1
g5737.t1,1,1,1,1,0,0,1,1,0,1
g5738.t1,1,1,1,1,0,0,1,1,0,1
g5739.t1,1,1,1,0,0,1,1,1,0,1
g5740.t1,1,1,1,1,0,0,1,1,0,1
g5741.t1,0,0,0,0,0,0,1,1,0,1
g5742.t1,1,1,1,1,0,0,1,1,0,1
g5743.t1,1,1,1,0,1,0,1,1,1,1
g5744.t1,1,0,0,1,0,1,1,1,1,1
g5745.t1,1,1,1,1,0,0,1,1,1,1
g5746.t1,1,1,1,1,0,0,1,1,0,1
g5747.t1,0,0,0,1,1,1,1,1,0,1
g5748.t1,1,1,1,1,0,1,1,1,1,1
g5749.t1,1,1,1,1,0,0,1,1,0,1
g5750.t1,1,1,1,1,0,0,1,1,0,1
g5751.t1,1,1,1,1,0,0,1,1,0,1
g5752.t1,1,1,1,1,1,0,1,1,0,1
g5753.t1,1,1,1,0,0,0,1,1,0,1
g5754.t1,0,0,0,1,0,0,1,1,1,1
g5755.t1,1,1,1,0,0,0,1,1,0,1
g5756.t1,1,1,1,0,0,0,1,1,0,1
g5757.t1,0,0,0,1,0,0,1,1,1,1
g5758.t1,1,1,1,0,0,0,1,1,0,1
g5759.t1,1,1,1,1,0,0,1,1,1,1
g5760.t1,1,1,1,1,0,0,1,1,0,1
g5761.t1,1,1,1,1,1,0,1,1,0,1
g5762.t1,1,1,1,1,0,0,1,1,0,1
g5763.t1,1,1,1,1,0,0,1,1,0,1
g5764.t1,1,1,1,1,0,0,1,1,0,1
g5765.t1,1,1,1,1,0,0,1,1,1,1
g5766.t1,1,1,1,0,0,0,1,1,0,1
g5767.t1,1,1,1,1,0,0,1,1,1,1
g5768.t1,1,1,0,1,0,0,1,1,1,1
g5769.t1,1,1,1,1,0,0,1,1,0,1
g5770.t1,1,1,1,1,0,0,1,1,1,1
g5771.t1,1,1,1,0,0,1,1,1,0,1
g5772.t1,1,1,1,1,0,0,1,1,0,1
g5773.t1,1,1,1,0,0,0,1,1,0,1
g5774.t1,1,1,1,1,0,0,1,1,0,1
g5775.t1,1,1,1,1,0,0,1,1,0,1
g5776.t1,1,1,1,1,1,0,1,1,0,1
g5777.t1,1,1,1,1,1,1,1,1,0,1
g5778.t1,0,0,0,1,0,1,1,1,1,1
g5779.t1,1,1,1,1,0,0,1,1,0,1
g5780.t1,1,1,1,0,0,0,1,1,0,1
g5781.t1,1,1,1,1,0,1,1,1,1,1
g5782.t1,1,1,1,0,0,0,0,1,0,1
g5783.t1,1,1,1,1,0,0,1,1,0,1
g5784.t1,1,1,1,1,0,0,1,1,1,1
g5785.t1,1,0,0,1,0,1,1,1,1,1
g5786.t1,1,1,1,0,1,0,1,1,1,1
g5787.t1,1,1,1,0,0,0,1,1,0,1
g5788.t1,1,1,1,0,0,0,1,1,1,1
g5789.t1,1,1,1,1,0,0,1,1,0,1
g5790.t1,0,0,0,1,0,0,1,1,0,1
g5791.t1,1,1,1,1,0,0,1,1,0,1
g5792.t1,1,1,1,1,0,1,1,1,1,1
g5793.t1,0,0,0,1,0,0,1,1,1,1
g5794.t1,1,1,1,0,0,1,1,1,0,1
g5795.t1,1,1,1,1,0,0,1,1,1,1
g5796.t1,1,1,1,1,1,0,1,1,0,1
g5797.t1,1,1,1,1,0,1,1,1,1,1
g5798.t1,1,1,1,0,0,0,1,1,1,1
g5799.t1,0,0,0,1,0,1,1,1,1,1
g5800.t1,1,1,1,1,0,0,1,1,1,1
g5801.t1,1,1,1,0,0,1,1,1,1,1
g5802.t1,1,1,1,1,0,0,1,1,0,1
g5803.t1,1,1,0,1,0,0,1,1,0,1
g5804.t1,1,1,1,0,0,1,1,1,0,1
g5805.t1,1,1,1,1,0,0,1,1,0,1
g5806.t1,1,1,1,0,0,0,1,1,0,1
g5807.t1,1,1,1,1,0,0,1,1,0,1
g5808.t1,1,1,1,1,1,0,1,1,0,1
g5809.t1,1,1,1,1,0,0,1,1,0,1
g5810.t1,1,1,1,1,0,0,1,1,1,1
g5811.t1,1,1,1,0,0,0,1,1,0,1
g5812.t1,1,1,1,1,0,0,1,1,1,1
g5813.t1,1,1,1,1,0,0,1,1,1,1
g5814.t1,1,1,1,0,0,0,1,1,0,1
g5815.t1,1,1,1,1,1,0,1,1,1,1
g5816.t1,1,1,1,1,0,1,1,1,0,1
g5817.t1,1,1,1,0,0,0,1,1,0,1
g5818.t1,1,1,1,1,0,0,1,1,0,1
g5819.t1,1,1,1,0,0,0,1,1,0,1
g5820.t1,1,1,1,1,0,0,1,1,0,1
g5821.t1,1,1,1,1,0,0,1,1,0,1
g5822.t1,1,1,0,0,0,0,1,1,0,1
g5823.t1,1,1,1,1,0,0,1,1,0,1
g5824.t1,1,1,1,0,0,0,1,1,1,1
g5825.t1,1,1,1,1,0,0,1,1,0,1
g5826.t1,1,1,1,1,0,0,1,1,1,1
g5827.t1,1,1,1,1,0,0,1,1,0,1
g5828.t1,1,1,1,1,0,0,1,1,1,1
g5829.t1,1,1,1,0,0,0,1,1,0,1
g5830.t1,1,1,1,1,0,0,1,1,1,1
g5831.t1,1,1,1,1,0,0,1,1,1,1
g5832.t1,0,0,0,1,0,1,1,1,0,1
g5833.t1,1,1,1,1,1,0,1,1,0,1
g5834.t1,1,1,1,1,0,0,1,0,0,1
g5835.t1,1,1,1,1,0,0,1,1,1,1
g5836.t1,1,1,1,1,1,0,1,1,0,1
g5837.t1,1,1,1,1,0,0,1,1,1,1
g5838.t1,1,1,1,1,0,0,1,1,0,1
g5839.t1,1,1,1,1,0,1,1,1,1,1
g5840.t1,1,0,0,0,0,0,1,1,1,1
g5841.t1,1,1,1,1,0,0,1,1,0,1
g5842.t1,1,1,1,0,0,0,1,1,0,1
g5843.t1,1,1,1,1,0,0,1,1,1,1
g5844.t1,0,0,0,1,0,0,1,1,0,1
g5845.t1,1,1,1,1,0,0,1,1,1,1
g5846.t1,1,1,1,0,0,0,1,1,1,1
g5847.t1,0,0,0,1,0,0,1,1,1,1
g5848.t1,1,1,1,1,0,0,1,1,0,1
g5849.t1,1,1,1,1,0,0,1,1,1,1
g5850.t1,1,1,1,1,0,0,1,1,1,1
g5851.t1,1,1,0,1,0,1,1,1,1,1
g5852.t1,1,1,1,1,0,0,1,1,0,1
g5853.t1,1,1,1,1,0,0,1,1,0,1
g5854.t1,1,1,1,1,0,0,1,1,0,1
g5855.t1,1,1,1,1,0,0,1,1,0,1
g5856.t1,1,1,1,1,0,0,1,1,0,1
g5857.t1,1,1,1,1,0,0,1,1,0,1
g5858.t1,1,1,1,1,0,0,1,1,1,1
g5859.t1,1,1,1,1,0,0,1,1,1,1
g5860.t1,1,1,1,1,0,1,1,1,0,1
g5861.t1,1,1,1,1,1,1,1,1,0,1
g5862.t1,1,1,1,1,0,0,1,1,1,1
g5863.t1,1,1,1,1,0,0,1,1,1,1
g5864.t1,1,1,1,1,0,0,1,1,1,1
g5865.t1,0,0,0,1,0,1,1,1,0,1
g5866.t1,1,1,0,1,0,0,1,1,1,1
g5867.t1,0,0,0,1,0,0,1,1,1,1
g5868.t1,1,1,1,1,0,1,1,1,0,1
g5869.t1,1,1,1,1,1,0,1,1,0,1
g5870.t1,1,1,1,1,0,0,1,1,0,1
g5871.t1,1,1,1,1,0,0,1,1,0,1
g5872.t1,1,1,1,1,1,0,1,1,0,1
g5873.t1,1,1,1,1,0,0,1,1,0,1
g5874.t1,1,1,1,1,0,0,1,1,0,1
g5875.t1,0,0,0,1,0,0,1,1,0,1
g5876.t1,1,1,1,1,0,1,1,1,1,1
g5877.t1,1,1,1,1,0,0,1,1,0,1
g5878.t1,1,1,0,1,0,0,1,1,0,1
g5879.t1,1,1,1,1,0,0,1,1,0,1
g5880.t1,1,1,1,0,1,0,1,1,1,1
g5881.t1,0,0,0,1,0,1,1,1,1,1
g5882.t1,1,1,1,1,0,0,1,1,0,1
g5883.t1,0,0,0,1,0,1,1,1,0,1
g5884.t1,1,1,1,1,0,0,1,1,0,1
g5885.t1,1,1,1,1,1,0,1,1,0,1
g5886.t1,1,1,1,0,0,0,1,0,0,1
g5887.t1,1,1,1,1,1,1,1,1,0,1
g5888.t1,1,1,1,0,0,0,0,1,0,1
g5889.t1,1,1,1,1,0,0,1,1,0,1
g5890.t1,1,1,1,1,0,0,1,1,1,1
g5891.t1,1,1,1,1,0,0,1,1,1,1
g5892.t1,1,1,1,1,0,0,1,1,1,1
g5893.t1,1,1,1,1,0,0,1,1,0,1
g5894.t1,1,1,1,1,0,0,1,1,0,1
g5895.t1,1,1,1,1,1,0,1,1,0,1
g5896.t1,1,1,1,0,0,0,1,1,0,1
g5897.t1,1,1,1,1,0,0,1,1,0,1
g5898.t1,1,0,0,1,0,0,1,1,1,1
g5899.t1,1,1,1,1,0,0,1,1,0,1
g5900.t1,1,0,0,1,0,0,1,1,1,1
g5901.t1,1,1,1,0,0,1,1,1,1,1
g5902.t1,1,1,1,1,0,0,1,1,0,1
g5903.t1,1,1,1,0,0,0,1,1,1,1
g5904.t1,1,0,0,1,0,0,1,1,0,1
g5905.t1,1,1,1,1,0,0,1,1,0,1
g5906.t1,1,1,1,1,0,0,1,1,0,1
g5907.t1,1,1,1,0,1,0,1,1,0,1
g5908.t1,1,1,0,1,0,1,1,1,1,1
g5909.t1,1,1,1,1,0,0,1,1,1,1
g5910.t1,1,1,1,0,0,1,1,1,0,1
g5911.t1,1,1,1,1,0,0,1,1,1,1
g5912.t1,1,1,1,0,0,0,1,1,0,1
g5913.t1,0,0,0,1,0,1,1,1,1,1
g5914.t1,1,1,1,1,0,0,1,1,0,1
g5915.t1,1,1,1,0,0,0,1,1,0,1
g5916.t1,1,1,1,0,0,0,1,1,0,1
g5917.t1,1,1,0,1,0,0,1,1,0,1
g5918.t1,1,1,1,1,0,0,1,1,1,1
g5919.t1,0,0,0,1,0,0,1,1,1,1
g5920.t1,1,1,1,1,0,0,1,1,0,1
g5921.t1,1,1,1,1,0,1,1,1,1,1
g5922.t1,1,1,1,0,0,0,1,1,0,1
g5923.t1,1,1,0,1,0,1,1,1,1,1
g5924.t1,1,1,1,0,0,0,1,1,0,1
g5925.t1,1,1,1,0,0,1,1,1,0,1
g5926.t1,1,1,1,1,1,0,0,1,0,1
g5927.t1,1,1,1,1,0,0,1,1,0,1
g5928.t1,0,0,0,1,0,1,1,1,0,1
g5929.t1,1,1,1,1,0,0,1,1,0,1
g5930.t1,1,1,1,1,0,1,1,1,1,1
g5931.t1,0,0,0,1,0,0,1,1,1,1
g5932.t1,1,1,1,0,0,1,1,1,0,1
g5933.t1,1,1,1,1,0,1,1,1,0,1
g5934.t1,1,1,1,1,0,1,1,1,0,1
g5935.t1,0,0,0,1,0,0,1,1,0,1
g5936.t1,0,0,0,0,0,1,1,1,1,1
g5937.t1,0,0,0,1,0,0,1,1,1,1
g5938.t1,1,1,1,0,0,1,1,1,1,1
g5939.t1,1,1,1,1,0,0,1,1,0,1
g5940.t1,1,1,1,1,0,0,1,1,0,1
g5941.t1,1,1,1,1,0,1,1,1,0,1
g5942.t1,1,1,1,1,0,0,1,1,1,1
g5943.t1,1,1,1,1,0,0,1,1,1,1
g5944.t1,1,1,1,1,0,0,1,1,0,1
g5945.t1,1,1,1,1,0,0,1,1,1,1
g5946.t1,1,1,1,1,0,0,1,1,0,1
g5947.t1,1,1,1,1,0,0,1,1,0,1
g5948.t1,1,1,1,0,0,0,1,1,0,1
g5949.t1,1,1,1,1,1,0,1,1,0,1
g5950.t1,1,1,1,0,0,0,1,1,0,1
g5951.t1,1,1,1,0,0,0,1,1,1,1
g5952.t1,1,1,1,1,0,0,1,1,0,1
g5953.t1,1,1,1,1,0,0,1,1,0,1
g5954.t1,1,1,1,1,0,0,1,1,1,1
g5955.t1,1,1,1,1,0,0,1,1,0,1
g5956.t1,1,1,0,1,0,0,1,1,0,1
g5957.t1,1,1,1,1,0,0,1,1,0,1
g5958.t1,1,1,1,0,0,0,1,1,0,1
g5959.t1,1,1,1,1,0,0,1,1,0,1
g5960.t1,1,1,1,1,0,1,1,1,0,1
g5961.t1,1,1,1,1,0,0,1,1,1,1
g5962.t1,0,0,0,1,0,0,1,1,1,1
g5963.t1,1,1,1,1,1,0,1,1,0,1
g5964.t1,1,1,1,1,0,0,1,1,0,1
g5965.t1,1,1,1,1,0,1,1,1,1,1
g5966.t1,1,1,1,0,0,0,1,1,1,1
g5967.t1,1,1,1,1,0,0,1,1,0,1
g5968.t1,1,1,1,1,0,0,1,1,0,1
g5969.t1,1,1,1,1,0,0,1,1,0,1
g5970.t1,1,1,1,1,0,0,1,1,1,1
g5971.t1,0,0,0,1,0,0,1,1,0,1
g5972.t1,1,1,0,0,0,0,1,1,0,1
g5973.t1,1,1,1,1,0,0,1,1,0,1
g5974.t1,1,1,1,1,0,0,1,1,1,1
g5975.t1,1,1,1,1,0,0,1,1,0,1
g5976.t1,1,1,1,1,1,0,1,1,1,1
g5977.t1,1,1,1,1,0,0,0,1,0,1
g5978.t1,1,1,1,1,0,0,1,1,1,1
g5979.t1,1,1,1,0,0,0,1,1,1,1
g5980.t1,1,1,1,1,0,0,1,1,0,1
g5981.t1,1,1,0,1,0,1,1,1,1,1
g5982.t1,1,1,1,1,1,1,1,1,1,1
g5983.t1,1,1,1,1,0,0,1,1,0,1
g5984.t1,1,0,0,1,0,1,1,1,1,1
g5985.t1,1,1,1,1,0,0,1,1,0,1
g5986.t1,1,1,1,1,0,0,1,1,1,1
g5987.t1,0,0,0,1,1,1,1,1,0,1
g5988.t1,1,1,1,0,0,0,1,1,1,1
g5989.t1,1,1,1,1,0,0,1,1,0,1
g5990.t1,0,0,0,0,0,0,1,1,1,1
g5991.t1,0,0,0,1,0,0,1,1,0,1
g5992.t1,1,1,1,0,0,1,1,1,0,1
g5993.t1,1,0,0,0,0,0,1,1,0,1
g5994.t1,1,1,1,0,0,0,1,1,0,1
g5995.t1,1,1,0,1,0,0,1,1,1,1
g5996.t1,1,1,0,1,0,1,1,1,0,1
g5997.t1,1,1,1,1,0,1,1,1,0,1
g5998.t1,1,1,1,1,0,0,1,1,0,1
g5999.t1,1,1,1,1,0,0,1,1,1,1
g6000.t1,0,0,0,0,1,1,1,1,0,1
g6001.t1,1,1,0,1,0,0,1,1,1,1
g6002.t1,0,0,0,1,1,0,1,1,0,1
g6003.t1,1,1,1,0,0,0,1,1,0,1
g6004.t1,0,0,0,1,0,0,1,1,1,1
g6005.t1,1,1,1,0,0,0,1,1,0,1
g6006.t1,1,1,1,1,0,0,1,1,0,1
g6007.t1,1,1,1,1,0,0,1,1,1,1
g6008.t1,1,1,1,0,0,0,1,1,0,1
g6009.t1,1,1,1,1,0,1,1,1,0,1
g6010.t1,1,1,1,0,0,0,1,1,0,1
g6011.t1,1,1,0,1,0,1,1,1,1,1
g6012.t1,1,0,0,1,0,1,1,1,1,1
g6013.t1,1,1,1,1,1,0,1,1,0,1
g6014.t1,1,1,1,1,0,0,1,1,1,1
g6015.t1,1,1,1,1,0,0,1,1,1,1
g6016.t1,1,1,1,0,0,0,1,1,0,1
g6017.t1,1,1,1,1,0,0,1,1,1,1
g6018.t1,1,1,1,0,0,0,1,1,0,1
g6019.t1,1,1,1,1,0,0,1,1,1,1
g6020.t1,1,1,1,1,0,0,1,1,0,1
g6021.t1,1,1,1,1,0,0,1,1,1,1
g6022.t1,1,0,0,1,0,1,1,1,1,1
g6023.t1,1,1,1,1,0,0,1,1,0,1
g6024.t1,1,1,1,1,0,0,1,1,1,1
g6025.t1,1,1,1,0,0,1,1,1,0,1
g6026.t1,1,1,1,1,0,1,1,1,1,1
g6027.t1,1,1,1,1,0,0,0,1,0,1
g6028.t1,0,0,0,0,0,0,1,1,0,1
g6029.t1,1,1,1,1,0,0,1,1,0,1
g6030.t1,1,1,1,0,1,0,1,1,1,1
g6031.t1,1,1,1,0,0,0,1,1,0,1
g6032.t1,0,0,0,1,0,1,1,1,1,1
g6033.t1,1,1,1,0,1,1,1,1,0,1
g6034.t1,1,1,1,1,0,0,1,1,0,1
g6035.t1,1,1,1,1,0,0,1,1,0,1
g6036.t1,1,1,1,1,1,0,1,1,0,1
g6037.t1,1,1,0,0,0,0,1,1,0,1
g6038.t1,1,1,1,1,0,0,1,1,0,1
g6039.t1,1,1,1,1,0,0,1,1,0,1
g6040.t1,0,0,0,1,0,0,1,1,1,1
g6041.t1,1,1,1,1,0,0,1,1,1,1
g6042.t1,1,0,0,1,0,1,1,1,1,1
g6043.t1,1,1,1,1,0,0,1,1,0,1
g6044.t1,1,1,1,1,0,0,1,1,1,1
g6045.t1,1,1,1,0,0,0,1,1,0,1
g6046.t1,1,1,1,1,0,0,1,1,0,1
g6047.t1,1,1,1,1,0,0,1,1,0,1
g6048.t1,1,1,1,1,0,0,1,1,0,1
g6049.t1,0,0,0,0,1,0,1,1,0,1
g6050.t1,1,1,1,1,0,0,1,1,0,1
g6051.t1,1,1,1,0,0,1,1,1,0,1
g6052.t1,1,1,1,1,1,0,1,0,0,1
g6053.t1,1,1,1,1,0,0,1,1,0,1
g6054.t1,1,1,1,1,0,0,1,1,0,1
g6055.t1,1,1,1,1,0,0,1,1,1,1
g6056.t1,0,0,0,1,0,0,1,1,1,1
g6057.t1,1,1,1,0,0,0,1,1,0,1
g6058.t1,1,1,1,1,0,0,1,1,0,1
g6059.t1,1,1,1,1,1,0,1,1,0,1
g6060.t1,1,1,1,1,1,0,1,1,0,1
g6061.t1,1,1,1,1,1,0,1,1,0,1
g6062.t1,1,1,1,1,0,0,1,1,0,1
g6063.t1,1,1,1,1,0,0,0,1,0,1
g6064.t1,1,1,1,0,0,0,1,1,0,1
g6065.t1,1,1,1,1,0,0,1,1,0,1
g6066.t1,1,1,1,1,0,0,1,1,0,1
g6067.t1,1,1,1,1,1,0,1,1,0,1
g6068.t1,1,1,1,1,0,0,1,1,0,1
g6069.t1,0,0,0,1,0,0,1,1,1,1
g6070.t1,1,1,1,0,0,0,1,1,1,1
g6071.t1,1,1,1,0,0,0,1,1,0,1
g6072.t1,1,1,1,1,0,0,1,1,0,1
g6073.t1,1,1,1,1,0,0,1,1,0,1
g6074.t1,1,1,1,1,0,0,1,1,0,1
g6075.t1,1,1,1,1,1,0,1,1,1,1
g6076.t1,1,1,1,0,0,0,1,1,1,1
g6077.t1,1,1,0,1,0,1,1,1,1,1
g6078.t1,1,1,1,1,0,0,1,0,0,1
g6079.t1,0,0,0,1,0,1,1,1,0,1
g6080.t1,1,1,1,1,0,0,1,1,1,1
g6081.t1,1,1,1,1,0,0,1,1,0,1
g6082.t1,1,1,0,1,0,0,1,1,1,1
g6083.t1,1,1,1,1,0,0,1,1,0,1
g6084.t1,1,1,1,1,0,0,1,1,0,1
g6085.t1,0,0,0,1,0,0,1,1,0,1
g6086.t1,1,1,1,1,0,0,1,1,1,1
g6087.t1,1,1,1,1,0,0,1,1,0,1
g6088.t1,1,1,1,1,0,1,1,1,1,1
g6089.t1,1,1,1,1,1,1,1,1,0,1
g6090.t1,1,1,1,1,0,0,1,1,0,1
g6091.t1,1,0,0,1,0,0,1,1,0,1
g6092.t1,1,0,0,1,0,0,1,1,1,1
g6093.t1,1,1,1,1,0,1,1,1,1,1
g6094.t1,1,1,1,1,1,0,1,1,0,1
g6095.t1,0,0,0,1,1,0,1,1,1,1
g6096.t1,0,0,0,0,0,0,1,1,0,1
g6097.t1,1,1,1,1,0,0,1,1,0,1
g6098.t1,1,1,1,0,0,0,1,1,1,1
g6099.t1,1,1,1,1,0,1,1,1,0,1
g6100.t1,1,1,1,1,1,0,1,1,0,1
g6101.t1,1,1,1,0,0,0,1,1,1,1
g6102.t1,1,1,1,1,0,0,1,1,1,1
g6103.t1,1,1,1,0,0,0,0,1,0,1
g6104.t1,0,0,0,0,0,0,1,1,0,1
g6105.t1,1,1,1,1,0,0,1,1,0,1
g6106.t1,1,1,1,0,0,1,1,1,1,1
g6107.t1,1,1,1,0,0,0,1,1,0,1
g6108.t1,1,1,1,0,0,0,1,1,1,1
g6109.t1,1,1,1,1,0,0,1,1,0,1
g6110.t1,1,1,1,1,0,0,1,1,0,1
g6111.t1,1,1,1,1,0,0,1,1,1,1
g6112.t1,1,1,1,0,0,1,1,1,0,1
g6113.t1,1,1,1,0,0,0,1,1,0,1
g6114.t1,1,1,1,1,1,0,1,1,0,1
g6115.t1,1,1,1,1,0,0,1,1,0,1
g6116.t1,0,0,0,1,0,0,1,1,0,1
g6117.t1,1,1,1,1,0,1,1,1,1,1
g6118.t1,1,1,1,1,0,0,1,1,0,1
g6119.t1,1,1,1,1,0,0,1,1,0,1
g6120.t1,1,1,1,1,1,0,1,0,0,1
g6121.t1,1,1,1,1,0,1,1,1,1,1
g6122.t1,1,1,1,1,0,0,1,1,0,1
g6123.t1,1,1,1,0,0,0,1,1,0,1
g6124.t1,1,1,1,1,0,0,1,1,1,1
g6125.t1,1,1,0,1,0,0,1,1,1,1
g6126.t1,1,1,1,1,1,0,1,1,1,1
g6127.t1,0,0,0,1,0,1,1,1,1,1
g6128.t1,1,1,1,1,0,0,1,1,0,1
g6129.t1,1,1,1,1,0,0,1,1,1,1
g6130.t1,1,1,1,1,0,0,1,1,0,1
g6131.t1,1,1,1,0,0,1,1,1,0,1
g6132.t1,1,1,1,0,0,1,1,1,1,1
g6133.t1,1,1,1,1,1,1,1,1,0,1
g6134.t1,0,0,0,0,0,0,1,1,0,1
g6135.t1,1,1,1,1,0,1,1,1,1,1
g6136.t1,1,1,1,1,0,0,1,1,0,1
g6137.t1,1,1,1,0,0,0,1,1,1,1
g6138.t1,1,1,1,1,0,0,1,1,1,1
g6139.t1,1,1,1,1,0,1,1,1,0,1
g6140.t1,1,1,1,1,0,0,1,1,0,1
g6141.t1,1,1,1,0,0,0,1,1,0,1
g6142.t1,1,1,1,1,1,0,1,1,0,1
g6143.t1,1,1,1,1,0,0,1,1,0,1
g6144.t1,1,1,1,0,0,0,1,1,1,1
g6145.t1,1,1,1,1,0,0,0,1,1,1
g6146.t1,0,0,0,1,0,1,1,1,1,1
g6147.t1,1,1,1,1,0,0,1,1,0,1
g6148.t1,1,1,1,1,0,0,1,1,1,1
g6149.t1,1,1,1,1,0,0,1,1,1,1
g6150.t1,1,1,1,1,0,0,1,1,0,1
g6151.t1,1,1,1,1,0,0,1,1,1,1
g6152.t1,1,1,1,1,0,0,1,1,0,1
g6153.t1,1,1,1,1,0,0,1,1,0,1
g6154.t1,1,1,1,1,0,0,1,1,1,1
g6155.t1,1,1,1,1,0,0,1,1,0,1
g6156.t1,1,1,1,0,0,0,1,1,0,1
g6157.t1,1,1,1,1,0,0,1,1,1,1
g6158.t1,1,1,1,0,0,0,1,1,0,1
g6159.t1,1,1,1,1,0,0,1,1,1,1
g6160.t1,0,0,0,1,0,1,1,1,1,1
g6161.t1,1,1,0,1,0,1,1,1,1,1
g6162.t1,1,1,1,1,1,0,1,1,0,1
g6163.t1,1,1,0,1,0,0,1,1,1,1
g6164.t1,1,1,1,1,0,0,1,1,0,1
g6165.t1,1,1,1,1,0,0,1,1,0,1
g6166.t1,1,0,0,1,0,0,1,1,0,1
g6167.t1,1,1,1,1,0,0,1,1,0,1
g6168.t1,1,1,1,0,0,0,1,1,1,1
g6169.t1,1,1,1,1,0,0,1,1,0,1
g6170.t1,1,1,1,1,1,0,1,1,0,1
g6171.t1,1,1,1,1,0,0,1,1,0,1
g6172.t1,1,1,1,1,0,1,1,1,0,1
g6173.t1,1,1,1,1,0,0,1,1,0,1
g6174.t1,1,1,1,1,0,0,1,1,0,1
g6175.t1,1,1,1,1,0,1,1,1,0,1
g6176.t1,1,1,1,1,0,0,1,1,0,1
g6177.t1,1,1,1,1,0,0,1,1,1,1
g6178.t1,0,0,0,1,0,1,1,1,1,1
g6179.t1,1,1,1,1,0,0,1,1,1,1
g6180.t1,1,1,1,1,0,0,1,1,1,1
g6181.t1,1,1,1,1,0,0,1,1,1,1
g6182.t1,0,0,0,1,0,1,1,1,1,1
g6183.t1,1,1,0,1,0,0,1,1,1,1
g6184.t1,1,1,1,1,1,0,1,1,0,1
g6185.t1,1,1,1,1,0,0,0,1,0,1
g6186.t1,1,1,1,1,1,0,1,1,0,1
g6187.t1,1,1,1,1,0,1,1,1,1,1
g6188.t1,1,1,1,1,0,0,1,1,0,1
g6189.t1,1,1,1,1,0,0,1,1,1,1
g6190.t1,1,1,1,1,0,1,1,1,1,1
g6191.t1,1,1,0,1,0,0,1,1,1,1
g6192.t1,1,1,1,1,0,0,1,1,0,1
g6193.t1,1,1,1,1,0,0,1,1,1,1
g6194.t1,1,1,1,1,0,0,1,1,0,1
g6195.t1,1,1,1,0,1,0,0,0,1,1
g6196.t1,1,1,1,0,0,0,1,1,0,1
g6197.t1,1,1,0,1,1,1,1,1,0,1
g6198.t1,1,1,1,1,0,1,1,1,1,1
g6199.t1,1,1,1,1,0,0,1,1,0,1
g6200.t1,0,0,0,1,0,1,1,1,1,1
g6201.t1,1,1,1,1,0,0,1,1,1,1
g6202.t1,1,1,1,0,0,0,1,1,0,1
g6203.t1,1,1,1,1,0,1,1,1,0,1
g6204.t1,1,1,1,1,0,0,1,1,1,1
g6205.t1,1,1,1,1,0,0,1,1,1,1
g6206.t1,1,1,1,1,0,0,1,1,1,1
g6207.t1,0,0,0,0,0,0,1,1,1,1
g6208.t1,1,1,1,1,0,0,1,1,1,1
g6209.t1,1,1,1,0,0,0,1,1,0,1
g6210.t1,1,1,1,0,0,0,1,1,0,1
g6211.t1,1,1,1,1,0,1,1,1,0,1
g6212.t1,1,1,1,1,0,0,1,1,1,1
g6213.t1,1,1,1,1,0,0,1,1,0,1
g6214.t1,1,1,1,1,0,1,1,1,1,1
g6215.t1,1,1,1,1,0,0,1,1,1,1
g6216.t1,0,0,0,0,0,1,1,1,0,1
g6217.t1,1,1,1,1,0,0,1,1,0,1
g6218.t1,1,1,1,1,0,0,1,1,0,1
g6219.t1,1,0,0,1,0,1,1,1,1,1
g6220.t1,1,1,1,1,0,0,1,1,0,1
g6221.t1,1,1,1,1,0,0,1,1,1,1
g6222.t1,1,1,1,1,1,0,1,1,0,1
g6223.t1,1,1,1,1,0,0,1,1,0,1
g6224.t1,1,1,1,1,0,0,1,1,0,1
g6225.t1,1,1,1,1,0,0,1,1,1,1
g6226.t1,1,1,1,1,0,0,1,1,1,1
g6227.t1,1,1,1,1,1,1,1,1,0,1
g6228.t1,1,1,1,0,0,0,1,1,0,1
g6229.t1,1,1,1,0,0,0,1,1,1,1
g6230.t1,0,0,0,1,0,1,1,1,1,1
g6231.t1,1,1,1,1,1,0,1,1,1,1
g6232.t1,1,1,1,0,0,1,1,1,0,1
g6233.t1,1,1,1,1,1,0,1,1,0,1
g6234.t1,1,1,1,0,0,0,1,1,1,1
g6235.t1,1,1,1,0,0,1,1,1,0,1
g6236.t1,1,1,1,1,0,0,1,1,0,1
g6237.t1,1,1,1,0,0,0,1,1,0,1
g6238.t1,1,1,1,0,0,0,1,1,0,1
g6239.t1,1,1,1,1,0,0,1,1,0,1
g6240.t1,1,1,1,1,0,0,1,1,1,1
g6241.t1,1,1,0,1,0,1,1,1,0,1
g6242.t1,1,1,1,1,0,0,1,0,1,1
g6243.t1,1,1,1,0,0,0,1,1,0,1
g6244.t1,1,1,1,1,0,1,1,1,0,1
g6245.t1,1,1,1,0,0,0,1,1,0,1
